Date,Category,Item,Sales
16-10-2023,Desserts,Brownie,41
16-10-2023,Desserts,Ice Cream Sundae,47
16-10-2023,Desserts,Fruit Salad,33
16-10-2023,Desserts,Chocolate Cake,11
17-10-2023,Veg Burgers,Classic Veg Burger,5
17-10-2023,Veg Burgers,Cheese Veg Burger,35
17-10-2023,Veg Burgers,Spicy Veg Burger,19
17-10-2023,Veg Burgers,Aloo Tikki Burger,12
17-10-2023,Veg Pizzas,Margherita Pizza,30
17-10-2023,Veg Pizzas,Veggie Delight Pizza,44
17-10-2023,Veg Pizzas,Paneer Pizza,27
17-10-2023,Veg Pizzas,Farmhouse Pizza,29
17-10-2023,Sandwiches,Veg Club Sandwich,19
17-10-2023,Sandwiches,Paneer Tikka Sandwich,16
17-10-2023,Sandwiches,Grilled Veg Sandwich,19
17-10-2023,Sandwiches,Cucumber Sandwich,39
17-10-2023,Wraps,Veggie Wrap,14
17-10-2023,Wraps,Paneer Wrap,13
17-10-2023,Wraps,Aloo Wrap,46
17-10-2023,Wraps,Hummus Wrap,7
17-10-2023,Pastas,Veg Alfredo Pasta,27
17-10-2023,Pastas,Veg Arrabbiata Pasta,9
17-10-2023,Pastas,Pesto Veg Pasta,23
17-10-2023,Pastas,Veg Mac and Cheese,25
17-10-2023,Salads,Greek Salad,42
17-10-2023,Salads,Caesar Salad,46
17-10-2023,Salads,Garden Salad,21
17-10-2023,Salads,Pasta Salad,9
17-10-2023,Fries,Classic Fries,39
17-10-2023,Fries,Cheese Fries,5
17-10-2023,Fries,Masala Fries,48
17-10-2023,Fries,Peri Peri Fries,6
17-10-2023,Beverages,Cold Coffee,34
17-10-2023,Beverages,Lemonade,15
17-10-2023,Beverages,Mango Smoothie,6
17-10-2023,Beverages,Green Tea,17
17-10-2023,Desserts,Brownie,32
17-10-2023,Desserts,Ice Cream Sundae,37
17-10-2023,Desserts,Fruit Salad,33
17-10-2023,Desserts,Chocolate Cake,14
18-10-2023,Veg Burgers,Classic Veg Burger,35
18-10-2023,Veg Burgers,Cheese Veg Burger,20
18-10-2023,Veg Burgers,Spicy Veg Burger,27
18-10-2023,Veg Burgers,Aloo Tikki Burger,8
18-10-2023,Veg Pizzas,Margherita Pizza,49
18-10-2023,Veg Pizzas,Veggie Delight Pizza,33
18-10-2023,Veg Pizzas,Paneer Pizza,24
18-10-2023,Veg Pizzas,Farmhouse Pizza,34
18-10-2023,Sandwiches,Veg Club Sandwich,34
18-10-2023,Sandwiches,Paneer Tikka Sandwich,33
18-10-2023,Sandwiches,Grilled Veg Sandwich,36
18-10-2023,Sandwiches,Cucumber Sandwich,19
18-10-2023,Wraps,Veggie Wrap,22
18-10-2023,Wraps,Paneer Wrap,21
18-10-2023,Wraps,Aloo Wrap,35
18-10-2023,Wraps,Hummus Wrap,19
18-10-2023,Pastas,Veg Alfredo Pasta,27
18-10-2023,Pastas,Veg Arrabbiata Pasta,18
18-10-2023,Pastas,Pesto Veg Pasta,31
18-10-2023,Pastas,Veg Mac and Cheese,22
18-10-2023,Salads,Greek Salad,30
18-10-2023,Salads,Caesar Salad,15
18-10-2023,Salads,Garden Salad,12
18-10-2023,Salads,Pasta Salad,27
18-10-2023,Fries,Classic Fries,29
18-10-2023,Fries,Cheese Fries,35
18-10-2023,Fries,Masala Fries,10
18-10-2023,Fries,Peri Peri Fries,13
18-10-2023,Beverages,Cold Coffee,36
18-10-2023,Beverages,Lemonade,36
18-10-2023,Beverages,Mango Smoothie,8
18-10-2023,Beverages,Green Tea,21
18-10-2023,Desserts,Brownie,43
18-10-2023,Desserts,Ice Cream Sundae,40
18-10-2023,Desserts,Fruit Salad,40
18-10-2023,Desserts,Chocolate Cake,45
19-10-2023,Veg Burgers,Classic Veg Burger,16
19-10-2023,Veg Burgers,Cheese Veg Burger,31
19-10-2023,Veg Burgers,Spicy Veg Burger,21
19-10-2023,Veg Burgers,Aloo Tikki Burger,43
19-10-2023,Veg Pizzas,Margherita Pizza,46
19-10-2023,Veg Pizzas,Veggie Delight Pizza,9
19-10-2023,Veg Pizzas,Paneer Pizza,35
19-10-2023,Veg Pizzas,Farmhouse Pizza,30
19-10-2023,Sandwiches,Veg Club Sandwich,6
19-10-2023,Sandwiches,Paneer Tikka Sandwich,40
19-10-2023,Sandwiches,Grilled Veg Sandwich,46
19-10-2023,Sandwiches,Cucumber Sandwich,15
19-10-2023,Wraps,Veggie Wrap,6
19-10-2023,Wraps,Paneer Wrap,17
19-10-2023,Wraps,Aloo Wrap,18
19-10-2023,Wraps,Hummus Wrap,5
19-10-2023,Pastas,Veg Alfredo Pasta,20
19-10-2023,Pastas,Veg Arrabbiata Pasta,31
19-10-2023,Pastas,Pesto Veg Pasta,43
19-10-2023,Pastas,Veg Mac and Cheese,48
19-10-2023,Salads,Greek Salad,45
19-10-2023,Salads,Caesar Salad,15
19-10-2023,Salads,Garden Salad,21
19-10-2023,Salads,Pasta Salad,27
19-10-2023,Fries,Classic Fries,30
19-10-2023,Fries,Cheese Fries,43
19-10-2023,Fries,Masala Fries,20
19-10-2023,Fries,Peri Peri Fries,7
19-10-2023,Beverages,Cold Coffee,34
19-10-2023,Beverages,Lemonade,32
19-10-2023,Beverages,Mango Smoothie,44
19-10-2023,Beverages,Green Tea,23
19-10-2023,Desserts,Brownie,5
19-10-2023,Desserts,Ice Cream Sundae,7
19-10-2023,Desserts,Fruit Salad,36
19-10-2023,Desserts,Chocolate Cake,48
20-10-2023,Veg Burgers,Classic Veg Burger,14
20-10-2023,Veg Burgers,Cheese Veg Burger,42
20-10-2023,Veg Burgers,Spicy Veg Burger,33
20-10-2023,Veg Burgers,Aloo Tikki Burger,10
20-10-2023,Veg Pizzas,Margherita Pizza,27
20-10-2023,Veg Pizzas,Veggie Delight Pizza,39
20-10-2023,Veg Pizzas,Paneer Pizza,18
20-10-2023,Veg Pizzas,Farmhouse Pizza,6
20-10-2023,Sandwiches,Veg Club Sandwich,30
20-10-2023,Sandwiches,Paneer Tikka Sandwich,17
20-10-2023,Sandwiches,Grilled Veg Sandwich,33
20-10-2023,Sandwiches,Cucumber Sandwich,47
20-10-2023,Wraps,Veggie Wrap,26
20-10-2023,Wraps,Paneer Wrap,7
20-10-2023,Wraps,Aloo Wrap,24
20-10-2023,Wraps,Hummus Wrap,48
20-10-2023,Pastas,Veg Alfredo Pasta,22
20-10-2023,Pastas,Veg Arrabbiata Pasta,30
20-10-2023,Pastas,Pesto Veg Pasta,28
20-10-2023,Pastas,Veg Mac and Cheese,16
20-10-2023,Salads,Greek Salad,49
20-10-2023,Salads,Caesar Salad,16
20-10-2023,Salads,Garden Salad,36
20-10-2023,Salads,Pasta Salad,43
20-10-2023,Fries,Classic Fries,38
20-10-2023,Fries,Cheese Fries,31
20-10-2023,Fries,Masala Fries,16
20-10-2023,Fries,Peri Peri Fries,28
20-10-2023,Beverages,Cold Coffee,25
20-10-2023,Beverages,Lemonade,29
20-10-2023,Beverages,Mango Smoothie,5
20-10-2023,Beverages,Green Tea,11
20-10-2023,Desserts,Brownie,19
20-10-2023,Desserts,Ice Cream Sundae,18
20-10-2023,Desserts,Fruit Salad,19
20-10-2023,Desserts,Chocolate Cake,41
21-10-2023,Veg Burgers,Classic Veg Burger,34
21-10-2023,Veg Burgers,Cheese Veg Burger,20
21-10-2023,Veg Burgers,Spicy Veg Burger,22
21-10-2023,Veg Burgers,Aloo Tikki Burger,46
21-10-2023,Veg Pizzas,Margherita Pizza,13
21-10-2023,Veg Pizzas,Veggie Delight Pizza,46
21-10-2023,Veg Pizzas,Paneer Pizza,11
21-10-2023,Veg Pizzas,Farmhouse Pizza,44
21-10-2023,Sandwiches,Veg Club Sandwich,33
21-10-2023,Sandwiches,Paneer Tikka Sandwich,10
21-10-2023,Sandwiches,Grilled Veg Sandwich,29
21-10-2023,Sandwiches,Cucumber Sandwich,16
21-10-2023,Wraps,Veggie Wrap,44
21-10-2023,Wraps,Paneer Wrap,31
21-10-2023,Wraps,Aloo Wrap,37
21-10-2023,Wraps,Hummus Wrap,8
21-10-2023,Pastas,Veg Alfredo Pasta,36
21-10-2023,Pastas,Veg Arrabbiata Pasta,11
21-10-2023,Pastas,Pesto Veg Pasta,36
21-10-2023,Pastas,Veg Mac and Cheese,32
21-10-2023,Salads,Greek Salad,41
21-10-2023,Salads,Caesar Salad,19
21-10-2023,Salads,Garden Salad,48
21-10-2023,Salads,Pasta Salad,47
21-10-2023,Fries,Classic Fries,7
21-10-2023,Fries,Cheese Fries,45
21-10-2023,Fries,Masala Fries,12
21-10-2023,Fries,Peri Peri Fries,47
21-10-2023,Beverages,Cold Coffee,29
21-10-2023,Beverages,Lemonade,47
21-10-2023,Beverages,Mango Smoothie,24
21-10-2023,Beverages,Green Tea,5
21-10-2023,Desserts,Brownie,49
21-10-2023,Desserts,Ice Cream Sundae,47
21-10-2023,Desserts,Fruit Salad,43
21-10-2023,Desserts,Chocolate Cake,6
22-10-2023,Veg Burgers,Classic Veg Burger,50
22-10-2023,Veg Burgers,Cheese Veg Burger,24
22-10-2023,Veg Burgers,Spicy Veg Burger,26
22-10-2023,Veg Burgers,Aloo Tikki Burger,25
22-10-2023,Veg Pizzas,Margherita Pizza,24
22-10-2023,Veg Pizzas,Veggie Delight Pizza,11
22-10-2023,Veg Pizzas,Paneer Pizza,49
22-10-2023,Veg Pizzas,Farmhouse Pizza,25
22-10-2023,Sandwiches,Veg Club Sandwich,24
22-10-2023,Sandwiches,Paneer Tikka Sandwich,50
22-10-2023,Sandwiches,Grilled Veg Sandwich,35
22-10-2023,Sandwiches,Cucumber Sandwich,42
22-10-2023,Wraps,Veggie Wrap,32
22-10-2023,Wraps,Paneer Wrap,46
22-10-2023,Wraps,Aloo Wrap,39
22-10-2023,Wraps,Hummus Wrap,31
22-10-2023,Pastas,Veg Alfredo Pasta,32
22-10-2023,Pastas,Veg Arrabbiata Pasta,17
22-10-2023,Pastas,Pesto Veg Pasta,20
22-10-2023,Pastas,Veg Mac and Cheese,28
22-10-2023,Salads,Greek Salad,22
22-10-2023,Salads,Caesar Salad,29
22-10-2023,Salads,Garden Salad,10
22-10-2023,Salads,Pasta Salad,36
22-10-2023,Fries,Classic Fries,46
22-10-2023,Fries,Cheese Fries,40
22-10-2023,Fries,Masala Fries,17
22-10-2023,Fries,Peri Peri Fries,18
22-10-2023,Beverages,Cold Coffee,17
22-10-2023,Beverages,Lemonade,36
22-10-2023,Beverages,Mango Smoothie,42
22-10-2023,Beverages,Green Tea,46
22-10-2023,Desserts,Brownie,17
22-10-2023,Desserts,Ice Cream Sundae,7
22-10-2023,Desserts,Fruit Salad,28
22-10-2023,Desserts,Chocolate Cake,23
23-10-2023,Veg Burgers,Classic Veg Burger,5
23-10-2023,Veg Burgers,Cheese Veg Burger,34
23-10-2023,Veg Burgers,Spicy Veg Burger,39
23-10-2023,Veg Burgers,Aloo Tikki Burger,46
23-10-2023,Veg Pizzas,Margherita Pizza,7
23-10-2023,Veg Pizzas,Veggie Delight Pizza,15
23-10-2023,Veg Pizzas,Paneer Pizza,25
23-10-2023,Veg Pizzas,Farmhouse Pizza,6
23-10-2023,Sandwiches,Veg Club Sandwich,50
23-10-2023,Sandwiches,Paneer Tikka Sandwich,34
23-10-2023,Sandwiches,Grilled Veg Sandwich,29
23-10-2023,Sandwiches,Cucumber Sandwich,39
23-10-2023,Wraps,Veggie Wrap,30
23-10-2023,Wraps,Paneer Wrap,6
23-10-2023,Wraps,Aloo Wrap,26
23-10-2023,Wraps,Hummus Wrap,5
23-10-2023,Pastas,Veg Alfredo Pasta,47
23-10-2023,Pastas,Veg Arrabbiata Pasta,34
23-10-2023,Pastas,Pesto Veg Pasta,19
23-10-2023,Pastas,Veg Mac and Cheese,43
23-10-2023,Salads,Greek Salad,39
23-10-2023,Salads,Caesar Salad,38
23-10-2023,Salads,Garden Salad,41
23-10-2023,Salads,Pasta Salad,47
23-10-2023,Fries,Classic Fries,7
23-10-2023,Fries,Cheese Fries,28
23-10-2023,Fries,Masala Fries,21
23-10-2023,Fries,Peri Peri Fries,7
23-10-2023,Beverages,Cold Coffee,13
23-10-2023,Beverages,Lemonade,5
23-10-2023,Beverages,Mango Smoothie,25
23-10-2023,Beverages,Green Tea,12
23-10-2023,Desserts,Brownie,31
23-10-2023,Desserts,Ice Cream Sundae,21
23-10-2023,Desserts,Fruit Salad,24
23-10-2023,Desserts,Chocolate Cake,22
24-10-2023,Veg Burgers,Classic Veg Burger,15
24-10-2023,Veg Burgers,Cheese Veg Burger,6
24-10-2023,Veg Burgers,Spicy Veg Burger,5
24-10-2023,Veg Burgers,Aloo Tikki Burger,43
24-10-2023,Veg Pizzas,Margherita Pizza,19
24-10-2023,Veg Pizzas,Veggie Delight Pizza,5
24-10-2023,Veg Pizzas,Paneer Pizza,48
24-10-2023,Veg Pizzas,Farmhouse Pizza,19
24-10-2023,Sandwiches,Veg Club Sandwich,48
24-10-2023,Sandwiches,Paneer Tikka Sandwich,42
24-10-2023,Sandwiches,Grilled Veg Sandwich,44
24-10-2023,Sandwiches,Cucumber Sandwich,23
24-10-2023,Wraps,Veggie Wrap,31
24-10-2023,Wraps,Paneer Wrap,6
24-10-2023,Wraps,Aloo Wrap,17
24-10-2023,Wraps,Hummus Wrap,22
24-10-2023,Pastas,Veg Alfredo Pasta,17
24-10-2023,Pastas,Veg Arrabbiata Pasta,22
24-10-2023,Pastas,Pesto Veg Pasta,50
24-10-2023,Pastas,Veg Mac and Cheese,44
24-10-2023,Salads,Greek Salad,36
24-10-2023,Salads,Caesar Salad,29
24-10-2023,Salads,Garden Salad,8
24-10-2023,Salads,Pasta Salad,7
24-10-2023,Fries,Classic Fries,48
24-10-2023,Fries,Cheese Fries,43
24-10-2023,Fries,Masala Fries,15
24-10-2023,Fries,Peri Peri Fries,20
24-10-2023,Beverages,Cold Coffee,26
24-10-2023,Beverages,Lemonade,10
24-10-2023,Beverages,Mango Smoothie,50
24-10-2023,Beverages,Green Tea,12
24-10-2023,Desserts,Brownie,31
24-10-2023,Desserts,Ice Cream Sundae,50
24-10-2023,Desserts,Fruit Salad,7
24-10-2023,Desserts,Chocolate Cake,28
25-10-2023,Veg Burgers,Classic Veg Burger,31
25-10-2023,Veg Burgers,Cheese Veg Burger,13
25-10-2023,Veg Burgers,Spicy Veg Burger,5
25-10-2023,Veg Burgers,Aloo Tikki Burger,17
25-10-2023,Veg Pizzas,Margherita Pizza,37
25-10-2023,Veg Pizzas,Veggie Delight Pizza,10
25-10-2023,Veg Pizzas,Paneer Pizza,6
25-10-2023,Veg Pizzas,Farmhouse Pizza,9
25-10-2023,Sandwiches,Veg Club Sandwich,16
25-10-2023,Sandwiches,Paneer Tikka Sandwich,35
25-10-2023,Sandwiches,Grilled Veg Sandwich,24
25-10-2023,Sandwiches,Cucumber Sandwich,45
25-10-2023,Wraps,Veggie Wrap,20
25-10-2023,Wraps,Paneer Wrap,12
25-10-2023,Wraps,Aloo Wrap,33
25-10-2023,Wraps,Hummus Wrap,35
25-10-2023,Pastas,Veg Alfredo Pasta,48
25-10-2023,Pastas,Veg Arrabbiata Pasta,41
25-10-2023,Pastas,Pesto Veg Pasta,35
25-10-2023,Pastas,Veg Mac and Cheese,10
25-10-2023,Salads,Greek Salad,37
25-10-2023,Salads,Caesar Salad,16
25-10-2023,Salads,Garden Salad,5
25-10-2023,Salads,Pasta Salad,21
25-10-2023,Fries,Classic Fries,26
25-10-2023,Fries,Cheese Fries,39
25-10-2023,Fries,Masala Fries,33
25-10-2023,Fries,Peri Peri Fries,42
25-10-2023,Beverages,Cold Coffee,24
25-10-2023,Beverages,Lemonade,23
25-10-2023,Beverages,Mango Smoothie,32
25-10-2023,Beverages,Green Tea,36
25-10-2023,Desserts,Brownie,11
25-10-2023,Desserts,Ice Cream Sundae,19
25-10-2023,Desserts,Fruit Salad,7
25-10-2023,Desserts,Chocolate Cake,11
26-10-2023,Veg Burgers,Classic Veg Burger,26
26-10-2023,Veg Burgers,Cheese Veg Burger,37
26-10-2023,Veg Burgers,Spicy Veg Burger,18
26-10-2023,Veg Burgers,Aloo Tikki Burger,15
26-10-2023,Veg Pizzas,Margherita Pizza,29
26-10-2023,Veg Pizzas,Veggie Delight Pizza,41
26-10-2023,Veg Pizzas,Paneer Pizza,12
26-10-2023,Veg Pizzas,Farmhouse Pizza,32
26-10-2023,Sandwiches,Veg Club Sandwich,33
26-10-2023,Sandwiches,Paneer Tikka Sandwich,8
26-10-2023,Sandwiches,Grilled Veg Sandwich,9
26-10-2023,Sandwiches,Cucumber Sandwich,6
26-10-2023,Wraps,Veggie Wrap,45
26-10-2023,Wraps,Paneer Wrap,19
26-10-2023,Wraps,Aloo Wrap,26
26-10-2023,Wraps,Hummus Wrap,9
26-10-2023,Pastas,Veg Alfredo Pasta,14
26-10-2023,Pastas,Veg Arrabbiata Pasta,21
26-10-2023,Pastas,Pesto Veg Pasta,14
26-10-2023,Pastas,Veg Mac and Cheese,30
26-10-2023,Salads,Greek Salad,30
26-10-2023,Salads,Caesar Salad,36
26-10-2023,Salads,Garden Salad,25
26-10-2023,Salads,Pasta Salad,16
26-10-2023,Fries,Classic Fries,40
26-10-2023,Fries,Cheese Fries,18
26-10-2023,Fries,Masala Fries,43
26-10-2023,Fries,Peri Peri Fries,24
26-10-2023,Beverages,Cold Coffee,38
26-10-2023,Beverages,Lemonade,37
26-10-2023,Beverages,Mango Smoothie,19
26-10-2023,Beverages,Green Tea,41
26-10-2023,Desserts,Brownie,16
26-10-2023,Desserts,Ice Cream Sundae,40
26-10-2023,Desserts,Fruit Salad,21
26-10-2023,Desserts,Chocolate Cake,42
27-10-2023,Veg Burgers,Classic Veg Burger,11
27-10-2023,Veg Burgers,Cheese Veg Burger,11
27-10-2023,Veg Burgers,Spicy Veg Burger,38
27-10-2023,Veg Burgers,Aloo Tikki Burger,28
27-10-2023,Veg Pizzas,Margherita Pizza,45
27-10-2023,Veg Pizzas,Veggie Delight Pizza,12
27-10-2023,Veg Pizzas,Paneer Pizza,29
27-10-2023,Veg Pizzas,Farmhouse Pizza,29
27-10-2023,Sandwiches,Veg Club Sandwich,44
27-10-2023,Sandwiches,Paneer Tikka Sandwich,44
27-10-2023,Sandwiches,Grilled Veg Sandwich,18
27-10-2023,Sandwiches,Cucumber Sandwich,19
27-10-2023,Wraps,Veggie Wrap,41
27-10-2023,Wraps,Paneer Wrap,26
27-10-2023,Wraps,Aloo Wrap,30
27-10-2023,Wraps,Hummus Wrap,34
27-10-2023,Pastas,Veg Alfredo Pasta,47
27-10-2023,Pastas,Veg Arrabbiata Pasta,18
27-10-2023,Pastas,Pesto Veg Pasta,29
27-10-2023,Pastas,Veg Mac and Cheese,9
27-10-2023,Salads,Greek Salad,40
27-10-2023,Salads,Caesar Salad,15
27-10-2023,Salads,Garden Salad,10
27-10-2023,Salads,Pasta Salad,22
27-10-2023,Fries,Classic Fries,7
27-10-2023,Fries,Cheese Fries,32
27-10-2023,Fries,Masala Fries,23
27-10-2023,Fries,Peri Peri Fries,6
27-10-2023,Beverages,Cold Coffee,15
27-10-2023,Beverages,Lemonade,26
27-10-2023,Beverages,Mango Smoothie,11
27-10-2023,Beverages,Green Tea,12
27-10-2023,Desserts,Brownie,34
27-10-2023,Desserts,Ice Cream Sundae,18
27-10-2023,Desserts,Fruit Salad,21
27-10-2023,Desserts,Chocolate Cake,38
28-10-2023,Veg Burgers,Classic Veg Burger,35
28-10-2023,Veg Burgers,Cheese Veg Burger,5
28-10-2023,Veg Burgers,Spicy Veg Burger,26
28-10-2023,Veg Burgers,Aloo Tikki Burger,25
28-10-2023,Veg Pizzas,Margherita Pizza,21
28-10-2023,Veg Pizzas,Veggie Delight Pizza,6
28-10-2023,Veg Pizzas,Paneer Pizza,10
28-10-2023,Veg Pizzas,Farmhouse Pizza,41
28-10-2023,Sandwiches,Veg Club Sandwich,33
28-10-2023,Sandwiches,Paneer Tikka Sandwich,9
28-10-2023,Sandwiches,Grilled Veg Sandwich,22
28-10-2023,Sandwiches,Cucumber Sandwich,49
28-10-2023,Wraps,Veggie Wrap,20
28-10-2023,Wraps,Paneer Wrap,43
28-10-2023,Wraps,Aloo Wrap,23
28-10-2023,Wraps,Hummus Wrap,44
28-10-2023,Pastas,Veg Alfredo Pasta,49
28-10-2023,Pastas,Veg Arrabbiata Pasta,14
28-10-2023,Pastas,Pesto Veg Pasta,41
28-10-2023,Pastas,Veg Mac and Cheese,20
28-10-2023,Salads,Greek Salad,26
28-10-2023,Salads,Caesar Salad,13
28-10-2023,Salads,Garden Salad,18
28-10-2023,Salads,Pasta Salad,8
28-10-2023,Fries,Classic Fries,47
28-10-2023,Fries,Cheese Fries,41
28-10-2023,Fries,Masala Fries,8
28-10-2023,Fries,Peri Peri Fries,44
28-10-2023,Beverages,Cold Coffee,33
28-10-2023,Beverages,Lemonade,9
28-10-2023,Beverages,Mango Smoothie,27
28-10-2023,Beverages,Green Tea,20
28-10-2023,Desserts,Brownie,17
28-10-2023,Desserts,Ice Cream Sundae,44
28-10-2023,Desserts,Fruit Salad,10
28-10-2023,Desserts,Chocolate Cake,23
29-10-2023,Veg Burgers,Classic Veg Burger,10
29-10-2023,Veg Burgers,Cheese Veg Burger,34
29-10-2023,Veg Burgers,Spicy Veg Burger,5
29-10-2023,Veg Burgers,Aloo Tikki Burger,5
29-10-2023,Veg Pizzas,Margherita Pizza,23
29-10-2023,Veg Pizzas,Veggie Delight Pizza,10
29-10-2023,Veg Pizzas,Paneer Pizza,28
29-10-2023,Veg Pizzas,Farmhouse Pizza,22
29-10-2023,Sandwiches,Veg Club Sandwich,30
29-10-2023,Sandwiches,Paneer Tikka Sandwich,43
29-10-2023,Sandwiches,Grilled Veg Sandwich,27
29-10-2023,Sandwiches,Cucumber Sandwich,8
29-10-2023,Wraps,Veggie Wrap,25
29-10-2023,Wraps,Paneer Wrap,23
29-10-2023,Wraps,Aloo Wrap,19
29-10-2023,Wraps,Hummus Wrap,46
29-10-2023,Pastas,Veg Alfredo Pasta,29
29-10-2023,Pastas,Veg Arrabbiata Pasta,31
29-10-2023,Pastas,Pesto Veg Pasta,42
29-10-2023,Pastas,Veg Mac and Cheese,40
29-10-2023,Salads,Greek Salad,25
29-10-2023,Salads,Caesar Salad,26
29-10-2023,Salads,Garden Salad,7
29-10-2023,Salads,Pasta Salad,49
29-10-2023,Fries,Classic Fries,12
29-10-2023,Fries,Cheese Fries,30
29-10-2023,Fries,Masala Fries,22
29-10-2023,Fries,Peri Peri Fries,20
29-10-2023,Beverages,Cold Coffee,16
29-10-2023,Beverages,Lemonade,19
29-10-2023,Beverages,Mango Smoothie,43
29-10-2023,Beverages,Green Tea,30
29-10-2023,Desserts,Brownie,45
29-10-2023,Desserts,Ice Cream Sundae,32
29-10-2023,Desserts,Fruit Salad,27
29-10-2023,Desserts,Chocolate Cake,41
30-10-2023,Veg Burgers,Classic Veg Burger,32
30-10-2023,Veg Burgers,Cheese Veg Burger,7
30-10-2023,Veg Burgers,Spicy Veg Burger,16
30-10-2023,Veg Burgers,Aloo Tikki Burger,38
30-10-2023,Veg Pizzas,Margherita Pizza,30
30-10-2023,Veg Pizzas,Veggie Delight Pizza,38
30-10-2023,Veg Pizzas,Paneer Pizza,46
30-10-2023,Veg Pizzas,Farmhouse Pizza,45
30-10-2023,Sandwiches,Veg Club Sandwich,17
30-10-2023,Sandwiches,Paneer Tikka Sandwich,32
30-10-2023,Sandwiches,Grilled Veg Sandwich,49
30-10-2023,Sandwiches,Cucumber Sandwich,14
30-10-2023,Wraps,Veggie Wrap,8
30-10-2023,Wraps,Paneer Wrap,32
30-10-2023,Wraps,Aloo Wrap,6
30-10-2023,Wraps,Hummus Wrap,15
30-10-2023,Pastas,Veg Alfredo Pasta,42
30-10-2023,Pastas,Veg Arrabbiata Pasta,29
30-10-2023,Pastas,Pesto Veg Pasta,24
30-10-2023,Pastas,Veg Mac and Cheese,39
30-10-2023,Salads,Greek Salad,20
30-10-2023,Salads,Caesar Salad,24
30-10-2023,Salads,Garden Salad,31
30-10-2023,Salads,Pasta Salad,43
30-10-2023,Fries,Classic Fries,43
30-10-2023,Fries,Cheese Fries,26
30-10-2023,Fries,Masala Fries,19
30-10-2023,Fries,Peri Peri Fries,48
30-10-2023,Beverages,Cold Coffee,28
30-10-2023,Beverages,Lemonade,48
30-10-2023,Beverages,Mango Smoothie,50
30-10-2023,Beverages,Green Tea,50
30-10-2023,Desserts,Brownie,25
30-10-2023,Desserts,Ice Cream Sundae,31
30-10-2023,Desserts,Fruit Salad,6
30-10-2023,Desserts,Chocolate Cake,23
31-10-2023,Veg Burgers,Classic Veg Burger,24
31-10-2023,Veg Burgers,Cheese Veg Burger,15
31-10-2023,Veg Burgers,Spicy Veg Burger,43
31-10-2023,Veg Burgers,Aloo Tikki Burger,18
31-10-2023,Veg Pizzas,Margherita Pizza,26
31-10-2023,Veg Pizzas,Veggie Delight Pizza,26
31-10-2023,Veg Pizzas,Paneer Pizza,32
31-10-2023,Veg Pizzas,Farmhouse Pizza,47
31-10-2023,Sandwiches,Veg Club Sandwich,19
31-10-2023,Sandwiches,Paneer Tikka Sandwich,16
31-10-2023,Sandwiches,Grilled Veg Sandwich,42
31-10-2023,Sandwiches,Cucumber Sandwich,28
31-10-2023,Wraps,Veggie Wrap,29
31-10-2023,Wraps,Paneer Wrap,28
31-10-2023,Wraps,Aloo Wrap,19
31-10-2023,Wraps,Hummus Wrap,8
31-10-2023,Pastas,Veg Alfredo Pasta,27
31-10-2023,Pastas,Veg Arrabbiata Pasta,27
31-10-2023,Pastas,Pesto Veg Pasta,40
31-10-2023,Pastas,Veg Mac and Cheese,12
31-10-2023,Salads,Greek Salad,16
31-10-2023,Salads,Caesar Salad,9
31-10-2023,Salads,Garden Salad,38
31-10-2023,Salads,Pasta Salad,33
31-10-2023,Fries,Classic Fries,39
31-10-2023,Fries,Cheese Fries,27
31-10-2023,Fries,Masala Fries,10
31-10-2023,Fries,Peri Peri Fries,36
31-10-2023,Beverages,Cold Coffee,37
31-10-2023,Beverages,Lemonade,14
31-10-2023,Beverages,Mango Smoothie,16
31-10-2023,Beverages,Green Tea,31
31-10-2023,Desserts,Brownie,38
31-10-2023,Desserts,Ice Cream Sundae,23
31-10-2023,Desserts,Fruit Salad,5
31-10-2023,Desserts,Chocolate Cake,21
01-11-2023,Veg Burgers,Classic Veg Burger,16
01-11-2023,Veg Burgers,Cheese Veg Burger,10
01-11-2023,Veg Burgers,Spicy Veg Burger,12
01-11-2023,Veg Burgers,Aloo Tikki Burger,48
01-11-2023,Veg Pizzas,Margherita Pizza,20
01-11-2023,Veg Pizzas,Veggie Delight Pizza,27
01-11-2023,Veg Pizzas,Paneer Pizza,40
01-11-2023,Veg Pizzas,Farmhouse Pizza,18
01-11-2023,Sandwiches,Veg Club Sandwich,37
01-11-2023,Sandwiches,Paneer Tikka Sandwich,35
01-11-2023,Sandwiches,Grilled Veg Sandwich,48
01-11-2023,Sandwiches,Cucumber Sandwich,36
01-11-2023,Wraps,Veggie Wrap,46
01-11-2023,Wraps,Paneer Wrap,36
01-11-2023,Wraps,Aloo Wrap,37
01-11-2023,Wraps,Hummus Wrap,6
01-11-2023,Pastas,Veg Alfredo Pasta,30
01-11-2023,Pastas,Veg Arrabbiata Pasta,15
01-11-2023,Pastas,Pesto Veg Pasta,35
01-11-2023,Pastas,Veg Mac and Cheese,16
01-11-2023,Salads,Greek Salad,35
01-11-2023,Salads,Caesar Salad,11
01-11-2023,Salads,Garden Salad,39
01-11-2023,Salads,Pasta Salad,40
01-11-2023,Fries,Classic Fries,29
01-11-2023,Fries,Cheese Fries,29
01-11-2023,Fries,Masala Fries,32
01-11-2023,Fries,Peri Peri Fries,18
01-11-2023,Beverages,Cold Coffee,45
